Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Sector,Affected_by_Covid
0,1,4.776565868762292,3.929347438159681,0,High,0,0,0,0,1,1,1,Healthcare,1
0,0,12.121653127805317,2.716177740433551,1,Low,0,1,0,1,0,0,1,Education,1
0,1,6.941950698722445,6.25204375723035,0,Medium,0,0,0,1,0,1,0,IT,1
1,0,7.628526473163003,4.921325373225743,0,High,1,1,0,0,1,0,1,Healthcare,1
1,1,5.774471843357891,4.35135311621584,0,Medium,1,1,0,0,1,1,1,Education,1
1,1,9.896678558658376,3.3521005459884634,0,High,0,0,0,1,1,0,1,IT,1
0,1,6.43688028155083,4.59581246519747,1,Medium,1,1,0,1,0,0,1,Healthcare,1
1,1,7.017473944677356,2.6077215559328435,0,High,1,1,0,0,1,0,1,IT,1
1,0,8.599040838832321,3.8504119784713513,0,Medium,0,1,1,0,0,0,1,IT,1
1,1,5.871908145508855,3.13245491951887,1,Medium,0,0,0,0,0,0,1,Education,1
0,0,7.64283546097155,7.399734482472537,1,Medium,0,1,0,1,0,0,0,Healthcare,1
0,0,10.80441917900654,6.2049216342862605,0,High,0,0,1,0,0,0,0,Retail,1
0,0,8.856508795033726,5.594571225974246,0,Medium,0,0,1,0,1,0,0,Education,1
1,1,8.261084584856716,1.7645334667687633,1,Medium,0,1,0,0,1,1,1,Retail,1
1,1,8.42972941892773,5.29623566842608,0,Medium,1,0,0,1,1,0,0,Healthcare,1
0,0,7.221729808046873,4.281500012712907,0,Low,1,1,1,0,1,0,1,IT,1
0,0,11.99230463950985,5.835190209274218,0,High,1,1,0,0,1,0,1,Education,1
0,1,6.375685738931866,4.483592642690409,1,Low,1,0,0,0,1,0,1,IT,1
0,1,8.42185232392786,3.9899235009425444,1,Medium,0,0,1,0,0,0,1,Education,1
0,1,8.230051132685615,4.350676444504838,1,Medium,0,0,1,1,0,0,1,IT,1
1,1,10.01752501426627,1.2915500625661829,1,High,0,0,1,0,1,0,1,Healthcare,1
1,1,10.20634787758728,2.848895091748304,1,High,0,1,0,0,1,0,1,Healthcare,1
1,1,7.935962391025859,4.560003308054908,0,Low,0,1,1,1,0,0,1,Education,1
0,1,8.5813329862261,5.7090825376098735,1,Medium,0,0,1,1,1,0,1,Education,1
0,1,8.657069507827897,3.1742603255318227,1,Low,0,1,0,1,1,0,1,IT,1
1,1,3.455716688858786,3.9387896802040996,1,Medium,1,0,0,1,1,0,1,Retail,1
1,1,4.822020795044449,1.5985113329869147,0,High,1,0,0,0,1,0,1,Retail,1
1,1,6.789872618556059,6.18896622003064,0,Medium,0,0,0,1,1,0,1,Retail,1
1,1,6.8768026472462624,5.670612598349681,1,High,0,1,1,0,1,0,1,Education,1
0,1,5.6014351560717355,4.978153927850798,0,Low,0,0,1,0,1,0,1,Retail,1
1,1,9.499165142747259,4.610209281446336,0,Low,0,0,0,1,0,0,0,Healthcare,1
1,0,8.004236842034945,6.328823597720196,0,Low,1,0,1,1,1,0,1,Education,1
0,0,7.570610905226325,2.7924835130279244,0,Medium,0,0,0,0,1,1,0,IT,1
1,1,5.4876894509852265,2.630257665510012,0,Medium,0,1,0,0,1,0,0,Education,1
1,1,7.9109102715104225,5.592279679384643,0,Low,0,0,0,1,1,0,1,Education,1
1,1,2.7466304880027765,5.491470072562187,1,High,0,1,1,1,1,0,1,Retail,1
1,1,7.674087378388318,2.209756620866272,0,High,1,0,1,1,0,1,1,Education,1
1,1,8.126367337615513,3.2029601776347008,1,Medium,0,0,1,0,1,1,1,Healthcare,1
1,0,8.483829968642997,6.533639696616084,0,Medium,1,1,0,0,1,1,1,Healthcare,1
0,1,4.8717964730414405,4.617500992323856,0,High,0,0,0,0,1,0,1,Healthcare,1
1,1,8.44963347338295,5.180742277027258,1,High,0,1,0,0,1,0,1,Healthcare,1
1,0,5.917137460270915,2.261430186205965,1,Low,0,1,1,0,1,0,0,Education,1
0,0,6.375060335415332,4.984966786805767,1,High,1,1,0,1,1,0,1,IT,1
1,0,9.43586277164533,1.8706876813436795,0,Medium,0,1,0,1,1,0,1,Education,1
1,1,12.028227446719487,1.0302679515989723,0,Medium,1,1,0,0,1,0,1,Education,1
1,1,8.10271751760536,5.090235940271302,1,Medium,0,1,1,1,1,0,0,Education,1
1,1,6.365809082719536,6.151667754451734,0,High,0,0,1,1,1,1,0,IT,1
1,1,8.377340895019998,3.6193208863762485,1,Low,0,0,1,1,0,0,0,IT,1
0,0,9.878058314998292,3.1801739772183124,1,Low,0,1,1,1,1,0,0,Healthcare,1
0,1,9.24199513174547,6.566272984369556,1,High,1,0,1,0,0,0,1,Retail,1
0,1,13.486225744927491,3.7078249463280883,1,High,0,0,0,0,0,0,1,IT,1
1,1,6.569324861810666,3.9013469146641104,0,Medium,0,0,0,0,1,0,1,Retail,1
1,1,8.504462959838596,6.540935839660503,0,Medium,0,1,0,0,1,0,1,Retail,1
0,1,11.097835906836407,3.469622780457685,1,High,0,0,0,0,1,0,1,Education,1
1,1,10.972318474037063,3.018958585982701,1,Medium,0,0,1,0,1,0,0,Healthcare,1
1,1,4.099844146951239,5.223262336205631,0,Medium,0,1,0,1,1,1,0,Healthcare,1
1,1,7.993284759920037,2.932215768431326,0,Medium,1,1,0,1,0,1,1,IT,1
1,1,10.9690415316974,3.783097692816727,0,High,1,0,1,1,1,0,1,Healthcare,1
0,0,13.781285980798275,2.021262097431701,1,High,0,1,0,0,1,0,1,Education,1
1,1,9.407591767501637,4.278095632564769,0,Medium,0,0,0,1,1,0,1,Healthcare,1
1,1,7.264273412607032,4.10214623080464,1,Medium,0,1,0,1,0,0,0,Retail,1
1,1,5.98159369512522,5.452030412084715,1,High,0,0,0,0,1,0,0,Retail,1
1,1,12.437486715061699,5.285884804992596,1,Medium,0,0,0,1,0,1,1,IT,1
1,1,9.457483172931518,4.827277012704373,1,Medium,0,1,0,0,0,0,1,Healthcare,1
1,0,6.303866146229165,4.591383539171519,0,Low,1,0,1,1,0,0,1,Retail,1
0,1,7.593687267332438,3.890118829371488,0,High,1,0,0,0,0,1,1,Retail,1
1,1,8.620373033657408,4.9143339534937045,1,Medium,0,0,0,0,0,0,1,Education,1
1,1,9.087613307776236,2.3315017394965194,1,Medium,0,0,1,0,1,0,1,Education,1
1,0,6.20076268490842,0.4765508922185364,0,Medium,0,1,1,0,1,0,1,Healthcare,1
0,0,6.771619163749015,5.74287650681934,1,Medium,0,1,1,0,1,0,1,Healthcare,1
0,0,4.69413087525408,5.011240693371871,0,Medium,0,0,0,1,1,0,1,Education,1
0,1,10.079524579209563,3.809520348580128,0,Medium,0,1,0,1,1,0,1,Education,1
1,1,7.316763066459368,5.611837912668979,1,Low,1,1,0,1,1,0,0,IT,1
1,1,8.932643298366584,2.902753874580209,1,Medium,0,1,0,1,1,1,0,IT,1
0,1,10.844517017152654,2.9417612018752743,0,Low,0,0,0,1,1,1,1,Education,1
0,1,8.439740284747892,2.733793414458749,0,Medium,1,0,0,0,1,1,1,IT,1
1,1,7.774059048101864,4.851432962673827,0,Medium,0,0,0,1,0,0,0,Retail,1
1,1,8.38784295376787,1.6255628841778709,1,Medium,1,0,0,1,0,0,1,Healthcare,1
1,1,8.126387207700454,2.8495575898269383,1,High,0,1,1,1,0,1,0,Education,1
1,1,10.49232999575589,4.434572534854203,0,High,0,0,1,1,1,1,1,Healthcare,1
1,1,8.62167679507758,2.1937733861160833,1,Low,1,0,0,1,1,0,1,IT,1
0,1,6.911197960842175,3.0095343915082218,0,Medium,0,0,1,1,1,0,0,IT,1
1,1,10.0956981137795,0.6826486343281544,1,Medium,1,0,0,0,0,0,1,IT,1
1,1,10.460968712716705,4.908709974102306,1,Medium,0,1,0,1,1,1,1,IT,1
1,1,5.323338746359073,2.9682472099865818,1,Medium,1,1,1,1,1,0,1,IT,1
1,0,11.06556776953621,2.351078124788269,1,Low,0,0,0,1,0,0,1,Retail,1
1,0,8.729423546416971,2.0574659110621374,1,Medium,0,0,0,1,0,0,0,Education,1
0,1,8.566539900293197,3.3726797316923505,0,High,0,1,0,1,1,0,1,Healthcare,1
1,0,10.01324926319303,1.6297666196628406,1,High,0,1,0,0,0,0,1,Retail,1
0,1,6.866047217991443,6.913569515723001,0,High,1,0,1,0,0,1,1,IT,1
0,1,9.908329028381848,0.4228830742465215,1,High,0,0,1,0,0,0,1,Retail,1
1,1,7.24644906052429,3.3240712753202653,1,Medium,0,1,0,1,1,0,1,Education,1
1,1,5.050098640579323,4.160360393936882,1,High,0,1,0,0,0,1,1,IT,1
0,1,6.004487441786131,2.836931493795168,0,Low,0,0,0,0,1,0,1,Education,1
1,0,9.134043665806454,4.318197605939673,1,Low,1,0,1,1,1,0,1,Healthcare,1
1,0,6.109063320010684,2.8005976375807577,1,Medium,0,1,0,1,0,1,1,IT,1
0,1,11.220152246379298,6.295141695509724,0,Low,0,1,0,1,1,1,1,Healthcare,1
1,1,10.378566906879286,2.321684478835335,1,Medium,0,0,0,0,1,0,1,IT,1
1,1,10.66687833206593,0.47316408797752096,0,Low,0,1,0,0,1,0,1,Retail,1
1,0,8.249557159354824,2.0522502243200176,0,High,0,0,1,1,0,0,0,Healthcare,1
0,1,8.515723234589919,4.579742162220569,1,High,1,0,1,1,1,0,1,Education,1
1,1,5.612576291511445,3.8231134306767034,0,High,0,0,0,0,0,0,1,IT,1
1,0,9.991567020314982,5.128199361973175,1,High,0,1,1,0,0,0,0,Education,1
1,0,8.75966691007417,4.75261692506645,1,High,1,1,0,0,1,1,1,Education,1
0,1,9.13461125058452,3.045579475412194,0,Medium,1,0,1,1,0,0,1,Retail,1
0,1,11.376623622905765,3.2663747593066796,1,Medium,1,0,1,1,1,0,0,Retail,1
0,1,6.78807403210498,3.4220068365201612,0,Medium,1,1,0,1,0,1,0,IT,1
1,1,7.747716900245363,6.826519125244979,0,Medium,0,0,0,1,0,1,0,Retail,1
0,1,8.653341843084336,5.036233472031054,1,High,0,0,1,0,0,1,1,IT,1
1,1,6.129129189082587,6.837530348767758,1,Medium,0,1,0,0,1,0,1,IT,1
1,1,7.62480235744632,5.261169058512721,0,Medium,0,1,1,1,0,0,1,Retail,1
1,1,8.985899620933939,3.904624907617673,0,Medium,0,0,1,1,1,0,0,Healthcare,1
0,0,7.3491574572543374,2.470957769521503,0,Low,1,0,1,0,1,0,1,Education,1
1,1,10.617978819458225,4.302279506723115,1,High,0,0,0,0,1,0,1,IT,1
1,1,4.978150876366012,3.9086962416756545,0,Medium,0,0,0,1,1,0,0,Education,1
1,1,10.245542480466684,3.859529071992679,0,High,0,0,1,0,1,0,1,Healthcare,1
1,1,9.32237094963201,3.6863513846511253,1,High,0,0,1,0,1,0,1,Education,1
0,1,6.862342824886818,0.9213059386356663,0,Low,0,0,0,1,1,0,1,Education,1
1,1,6.151182863540004,5.891259724801984,0,High,1,0,1,0,0,0,1,Healthcare,1
1,1,3.8394347655150964,3.924319766174024,0,High,1,1,1,1,1,0,1,Healthcare,1
1,1,6.409649975172332,1.878620325957037,1,Medium,0,1,0,1,1,0,1,Retail,1
1,1,10.094353310005994,4.722644063610468,0,High,0,1,1,1,1,0,1,Education,1
1,1,7.887828547442651,2.7162457470902077,0,Low,0,0,0,1,0,1,0,Healthcare,1
1,1,10.325961760783683,4.843210934456174,1,High,0,0,0,1,1,0,0,Education,1
0,1,6.7602578587508955,5.322484690768691,1,Medium,1,1,0,0,1,1,0,IT,1
1,0,9.414212320213126,5.529454736003977,0,High,1,0,1,1,1,0,0,Education,1
0,1,6.565002795831157,3.7586249100177693,1,Medium,1,1,0,1,1,0,1,IT,1
1,1,6.068849987580322,3.3793334079722244,0,High,1,0,1,0,1,0,0,Education,1
0,1,7.785745565658647,3.0616924596029946,1,Medium,1,1,1,0,0,0,1,Healthcare,1
1,0,6.6700669773600065,2.916165867309255,0,Medium,0,1,0,1,1,1,1,IT,1
1,0,4.914355701925575,3.9741549036836243,0,High,1,1,0,1,0,1,1,IT,1
1,1,7.635370598566014,3.6859854064123905,1,Medium,0,1,1,0,1,0,1,Healthcare,1
0,1,8.212870832862578,2.762044276266751,1,High,1,1,0,1,0,1,1,Retail,1
1,1,10.536717222992134,2.284322869295643,0,Medium,1,0,0,0,0,1,0,Healthcare,1
1,1,9.87361135426612,3.836865861612126,0,High,0,0,0,0,0,0,1,Education,1
1,0,10.439886398465664,3.3487035730842543,1,High,1,0,0,0,1,0,0,IT,1
1,0,9.440714996787017,2.2879495400772014,0,Low,0,0,0,1,1,1,1,Education,1
1,1,8.66522551789995,5.2458565201321115,1,High,1,0,0,0,1,0,1,Healthcare,1
1,0,5.542110187056215,6.658139126237873,0,Low,0,1,0,0,0,0,1,Retail,1
0,1,8.29974439587055,5.443882320976337,1,High,0,0,0,0,1,1,1,Healthcare,1
1,1,9.193587554661628,2.919717982485934,0,Medium,0,1,1,1,1,0,1,Retail,1
1,0,10.914875898740872,3.924655473115095,0,Medium,0,0,0,0,1,0,0,Retail,1
1,1,9.372577083463627,6.310643427531192,1,High,0,0,1,0,1,0,1,Healthcare,1
0,0,10.480766869210843,2.23945053583376,0,Medium,0,0,1,0,0,0,0,Education,1
0,0,5.936004217269522,5.173892690027838,1,Medium,0,1,0,0,1,0,1,IT,1
1,1,7.34716474770381,1.8278751877840151,0,High,0,0,1,0,0,0,1,Retail,1
1,1,8.858701427322542,6.526056441146993,0,Medium,1,0,0,0,1,0,0,Education,1
1,1,10.321905381485124,3.3545282128735154,1,Medium,0,1,0,1,0,0,1,Retail,1
1,1,7.709542708322161,7.3435655867857195,0,Low,0,1,1,1,1,0,1,Education,1
1,1,7.835108081701693,6.592095697962745,0,Medium,0,0,1,1,0,1,0,Retail,1
0,1,9.374280612005958,3.840354235627918,0,Low,0,0,1,0,0,1,1,Education,1
1,1,5.748258345709751,2.920891940334384,0,Medium,1,0,0,0,1,1,1,IT,1
1,1,11.214809099646859,4.292163207836371,0,Medium,0,1,0,0,0,0,1,Healthcare,1
0,1,6.24172781378463,3.729761550030154,0,High,0,1,0,0,0,0,1,Retail,1
0,0,4.162821152881394,3.397649554621611,0,Medium,0,0,1,1,0,0,1,Retail,1
1,0,8.02013401704516,1.5128301181325545,1,Medium,0,0,0,0,1,0,1,Retail,1
1,1,11.39691740475113,3.2281696245181197,0,Medium,0,1,0,1,0,0,1,Retail,1
1,1,9.17290626066722,2.3342813173656403,1,Low,0,0,1,0,1,0,1,Healthcare,1
1,1,9.502181086007266,4.827471559637855,1,Medium,0,1,0,0,1,0,1,IT,1
1,1,8.082771524614229,5.486606974896137,0,High,0,0,1,1,0,0,0,Education,1
1,1,7.695245005457646,5.111026005885395,0,Medium,1,1,1,1,0,0,1,Healthcare,1
1,1,4.9101812608137685,4.513562634441261,0,Medium,1,0,1,1,1,0,0,Retail,1
1,1,3.4812274841916278,2.7206393992886477,1,Low,0,0,0,0,0,0,1,Education,1
0,1,8.392544676881727,4.308101158902865,1,Medium,0,0,0,1,1,0,1,Healthcare,1
1,1,10.625098388680453,5.189147715466564,1,High,0,0,1,0,0,0,0,Healthcare,1
1,1,8.688267409656131,3.120646638400405,1,Medium,0,1,0,1,1,1,0,Retail,1
1,0,9.247199054104026,4.178479632092509,0,Medium,1,0,0,0,0,1,1,Healthcare,1
1,1,11.16743509127908,3.781807616095115,1,Medium,1,1,0,0,1,0,0,Retail,1
1,1,8.657533702882116,6.493550004415727,0,High,0,1,1,0,1,1,0,Healthcare,1
0,1,7.754689799384761,5.277322202896787,1,Medium,0,0,0,0,1,1,1,Education,1
1,0,6.36295038869987,4.913739417622587,0,Medium,0,0,0,0,1,0,1,Healthcare,1
1,1,12.044425125944173,1.4249593990518479,0,Medium,0,1,0,1,1,0,1,Education,1
0,1,9.05309555830736,4.259255990151375,1,High,0,1,0,1,1,0,1,IT,1
0,0,6.112796568161338,3.7674798566131447,1,Low,1,1,1,1,1,0,0,Education,1
1,1,5.657664664397526,3.754514334145191,1,Medium,1,0,1,1,0,0,1,Healthcare,1
0,1,10.506127453857825,1.6548797908875392,0,High,1,1,0,1,1,0,0,Retail,1
1,1,5.925116607183349,2.3683470665536457,1,Medium,0,0,1,0,0,0,1,Education,1
0,0,11.707668315004442,3.897973768141326,1,High,0,1,1,1,0,1,1,IT,1
1,1,2.4870744058185776,5.671533667285692,0,Medium,1,0,0,1,0,0,1,Education,1
0,1,10.845190395579953,3.114213145240865,0,Medium,0,1,0,0,1,0,0,IT,1
1,1,8.97378962232393,3.400091909343599,1,High,0,0,1,1,1,0,0,Retail,1
1,1,8.237188846113748,6.671637992929312,1,Low,0,0,1,1,0,0,0,Retail,1
1,1,7.649083129916474,3.5547664162482455,1,High,0,0,1,0,1,0,1,IT,1
0,0,11.781459697188058,3.806815714219629,1,High,0,1,0,1,0,0,1,Retail,1
1,0,9.414117716802407,3.8271328269223885,0,Medium,0,0,0,0,1,0,1,Education,1
1,1,6.193592782209097,1.9817422803932345,1,Low,1,0,0,1,0,0,1,Healthcare,1
1,0,4.562180087942237,4.857697185122673,0,Medium,0,1,0,0,1,0,0,Retail,1
0,1,8.354594426294616,3.020685822123492,0,Low,0,0,0,0,0,0,1,IT,1
0,1,7.997857732925172,3.9548940744403924,0,Medium,1,0,1,1,0,1,1,Education,1
1,1,4.960263925248982,4.666559446626696,1,High,1,0,0,1,1,0,1,Healthcare,1
1,0,7.889212949035328,6.913836383553089,0,Medium,0,0,0,0,1,0,1,Education,1
1,1,6.8521307338516,2.0233449331806352,1,Medium,0,0,1,1,0,0,0,IT,1
1,1,8.018580136613389,5.297473277599336,1,Low,0,0,0,0,1,0,0,IT,1
1,0,9.451847223296804,5.303084884260952,1,Low,1,1,0,0,0,0,0,Education,1
0,0,10.985219894928072,3.04267784083109,0,High,1,0,0,0,0,1,0,Retail,1
1,1,9.817778072738575,4.899255772077972,0,Low,0,0,0,1,0,0,1,IT,1
1,0,6.557118500339589,6.4651542269378375,0,Medium,1,1,0,0,1,0,1,Healthcare,1
1,1,8.73783025765839,2.852543186181337,1,High,0,1,0,0,1,0,1,Retail,1
1,0,8.126214242984048,4.362204695702732,0,Medium,0,0,0,1,1,0,1,Healthcare,1
1,1,5.335742090738198,4.607202045909678,1,Medium,0,1,0,0,1,0,1,IT,1
0,1,8.796465569384544,4.801268282430325,1,Medium,0,0,1,0,1,0,0,IT,1
0,1,11.713344675835428,5.15393764107402,1,Medium,0,0,1,1,0,0,1,Healthcare,1
0,1,8.064853208374007,4.249457242378261,0,Medium,0,1,0,1,1,0,1,Retail,1
0,1,4.811634640549199,4.7701542795220035,1,Medium,0,0,1,1,1,0,1,Retail,1
0,0,8.060537342217238,2.632789524814415,0,High,0,1,0,0,1,0,1,Healthcare,1
1,1,5.572575602053499,4.246005240459336,0,Medium,0,1,0,0,0,0,1,Education,1
0,1,9.727211013772575,3.2854881014792285,1,Low,1,0,0,1,1,0,0,Education,1
0,1,9.049729983450257,2.155256642268869,0,Medium,0,0,0,1,1,0,1,Retail,1
1,1,7.658179893050513,3.2362831758446493,1,Medium,1,1,1,1,1,0,0,Healthcare,1
1,1,7.337671468288358,4.404184588297087,0,Medium,0,0,0,1,1,1,1,IT,1
1,1,7.575531396768906,4.653695914555289,0,Medium,1,0,1,1,0,0,0,IT,1
0,1,8.01654898868464,2.0973113186158434,0,Medium,0,0,0,1,0,1,0,IT,1
1,1,6.455529957316916,2.5934849249126937,1,Medium,0,0,0,0,1,0,1,Healthcare,1
0,1,5.224493837997127,5.0869844195398315,1,High,0,1,0,0,1,0,1,Retail,1
0,1,10.277397893389296,4.762222138923795,0,Medium,0,0,1,0,0,0,1,Education,1
1,1,7.229198047006084,5.330653993069529,0,Medium,0,0,1,1,1,0,1,Retail,1
0,1,8.334086208338288,6.051745640764841,1,Medium,0,0,0,1,1,0,0,Retail,1
1,1,8.570563902334989,4.806830664385898,1,High,1,1,0,1,1,0,1,Retail,1
1,1,8.644040959310427,3.377788559243692,1,High,1,1,0,0,0,0,0,IT,1
1,0,5.652364005803152,4.172274187122875,1,Medium,0,0,1,0,1,0,1,Healthcare,1
1,1,4.648319670896305,6.489845651391073,0,Medium,1,0,1,0,1,0,0,Retail,1
0,0,6.822614950616016,8.14667349667808,1,High,0,0,0,1,1,1,1,Healthcare,1
1,0,8.791423064833907,4.694644548613539,1,High,1,0,0,0,1,0,0,IT,1
1,1,6.544100265051374,4.80333120821696,0,Low,0,1,0,1,0,1,1,Education,1
1,1,7.290157292601533,5.088562550496125,1,High,0,1,1,0,1,0,1,IT,1
1,1,12.254594827499137,4.035689268729045,1,High,0,0,0,1,0,0,1,Retail,1
0,1,4.309152230390929,5.745780853513936,1,Medium,0,0,1,1,1,1,1,IT,1
1,1,6.489932008179003,5.512067939099277,0,Medium,0,0,0,1,0,1,1,Education,1
0,0,11.793208137147857,4.531564670723225,0,Medium,0,1,1,0,1,0,0,IT,1
1,1,7.910802656009553,3.5229701409915766,0,Medium,1,0,0,0,1,0,0,IT,1
1,1,6.588029669002179,1.7189554189342946,0,Low,0,1,1,0,0,0,0,Education,1
0,1,10.33753783402224,5.098620321421375,1,High,0,0,1,0,0,0,1,Education,1
1,1,8.110460872962223,4.319287472839156,0,Medium,0,1,0,1,1,0,1,IT,1
0,1,7.303383209911988,2.893348404018848,1,Medium,0,1,0,1,1,1,1,Education,1
1,1,8.384737854075022,2.3051196025080594,0,Low,0,1,0,1,0,0,0,Healthcare,1
1,1,6.683782381234468,4.992149274074878,1,Medium,0,1,1,0,0,0,0,Retail,1
1,1,5.965017874223843,1.5981455175745527,0,High,0,0,0,1,0,0,1,IT,1
0,1,7.772806144730503,4.449461781165708,0,Medium,0,1,0,1,0,0,1,IT,1
1,1,5.978006079847986,5.26532561375334,0,Medium,0,0,1,0,1,1,0,Education,1
0,1,8.02138662359296,4.824839329624935,1,Low,0,1,1,0,0,0,0,IT,1
0,1,8.708813134948677,3.4138903384623394,1,Medium,0,1,1,1,1,1,1,IT,1
0,1,9.706120912103222,2.1259382732876286,0,High,0,1,1,0,1,0,1,IT,1
0,1,10.255849971033655,4.880528859692785,0,Medium,1,0,0,0,1,0,1,IT,1
1,1,7.188526996735496,5.80078463793013,1,Low,0,1,1,0,1,0,1,Education,1
1,1,8.998829215878139,3.1408999678854386,1,Medium,0,1,0,0,1,0,0,Retail,1
1,1,8.985046892412713,4.760362300439288,0,Medium,0,0,1,0,0,0,0,Healthcare,1
0,1,8.655637431631968,6.372272678097714,0,Medium,1,1,0,0,1,0,1,Healthcare,1
1,1,7.041081178099083,4.5082706446624154,0,Medium,0,1,1,0,0,0,1,Healthcare,1
1,0,5.943864375071779,3.404679782683319,0,Low,0,0,1,0,0,0,1,Retail,1
0,1,9.00400377813312,5.5612803100947374,0,Medium,0,1,0,0,1,0,1,Education,1
1,1,4.5862748756139,2.8936585387632814,1,Low,0,1,0,1,1,0,1,Education,1
1,1,7.464321134863377,2.0527119774204654,1,Medium,0,0,1,0,1,0,1,Healthcare,1
1,0,2.8927379687028036,5.21848178671897,0,Medium,0,0,0,0,1,1,0,Healthcare,1
1,1,5.327195153283473,3.390756604774655,1,Medium,0,0,0,0,1,0,1,Education,1
1,1,6.245732123105151,3.525218478994473,1,Low,0,1,0,0,0,0,0,Retail,1
0,1,10.193448415258569,3.059589046673393,1,Low,0,0,0,1,1,0,1,Healthcare,1
1,1,9.376216048808537,3.2907739066688744,1,Medium,1,0,1,1,1,0,1,Healthcare,1
1,1,6.892130632315515,6.104550141290298,1,Medium,0,0,1,0,1,1,1,Education,1
1,1,9.458739590259501,6.4937481486755,1,Low,1,1,1,1,1,0,0,Retail,1
1,1,9.775245926760793,6.692467954216914,1,Medium,0,0,0,0,1,0,1,Retail,1
1,1,7.6786703032505566,5.635180931766269,0,High,0,1,0,0,1,0,1,Retail,1
1,0,5.23124371157262,4.699406889659857,0,Low,0,0,0,0,1,0,0,IT,1
1,1,7.584175379867771,1.8515716121003303,1,Medium,1,1,1,0,1,0,0,Retail,1
0,1,7.804215189655728,3.718712945649475,1,Medium,1,0,0,0,1,0,0,Retail,1
0,1,5.535091218339549,7.235131732935532,0,High,0,0,0,1,0,1,1,IT,1
1,1,8.734093585859936,3.346567631871019,1,High,1,0,0,0,0,0,1,IT,1
1,1,8.559623708604711,6.271216712158413,0,Medium,0,0,0,0,0,0,1,Education,1
0,1,8.890085399788374,4.082553728545817,0,Medium,1,0,0,1,1,1,1,Retail,1
1,1,8.557846194334887,-0.017213578779719185,1,Medium,1,0,0,0,1,0,1,Healthcare,1
0,1,9.459686070229965,4.960728345503444,1,Medium,1,0,1,1,1,0,1,Education,1
0,1,7.641343944253937,5.899382044267467,1,Medium,0,0,1,0,0,0,1,IT,1
0,1,8.403570214741906,3.9265060470391835,0,High,0,0,0,0,0,0,1,Retail,1
1,1,7.2045194315089365,5.849576506728121,1,High,0,1,1,0,0,0,1,IT,1
1,1,6.8310015687561,1.4982587283743696,1,Medium,0,0,0,0,0,0,1,Retail,1
1,1,10.676499261524151,1.9216536041509458,0,High,0,1,1,1,1,0,1,Retail,1
0,0,3.912462596947007,4.307296462128531,0,Medium,0,0,0,0,0,0,1,Healthcare,1
1,1,9.753519978308528,4.715672091726297,0,Medium,0,0,0,0,1,1,1,IT,1
1,1,6.758918249108679,6.034868302888418,1,Medium,0,0,0,0,1,0,0,Retail,1
1,1,6.499923644713758,4.958386700122841,1,Medium,0,0,0,1,0,1,1,Education,1
0,0,8.523154968130815,2.2095563659524355,1,High,0,1,0,0,1,0,0,Retail,1
1,1,5.020780775297995,4.319568433111579,1,High,1,0,0,1,0,0,0,Education,1
1,0,6.367953856107594,4.901091167932224,1,Medium,0,0,1,0,1,0,0,IT,1
1,1,6.301720706974016,1.1886490019543063,0,High,1,0,1,0,0,0,0,IT,1
0,1,7.55720348362981,3.934549795392977,0,High,0,1,1,1,0,0,1,Retail,1
0,1,6.391724623678623,3.496626184092663,0,Medium,0,1,0,1,1,0,1,IT,1
1,0,11.202237371278539,3.0179603893813822,0,Low,0,0,1,1,1,0,0,Healthcare,1
1,1,11.594033032995908,4.748165577629009,1,High,0,0,1,0,1,0,0,Healthcare,1
1,0,3.9560129545038736,2.275477710163114,0,High,0,0,0,1,0,0,0,IT,1
0,1,9.088645409531473,4.625319268005474,0,High,0,0,0,1,1,0,0,Healthcare,1
0,1,9.717326878155149,4.8392366938133415,0,Low,1,0,0,1,1,0,1,Retail,1
1,1,9.085970404782211,5.62564496539146,1,Medium,1,0,0,1,0,0,1,IT,1
1,1,6.6837730138166105,2.314871105811093,1,High,0,0,0,1,0,1,0,Retail,1
1,1,7.511808875682917,1.7421486724681792,1,Medium,0,0,0,1,1,0,0,IT,1
1,1,6.503450690444609,4.418355411008518,1,High,0,0,1,0,1,1,1,IT,1
1,1,7.159471937682342,3.5705931491984475,1,Low,0,0,1,1,0,0,0,IT,1
0,0,5.580069942665648,8.353975393740582,0,Low,0,1,0,1,1,0,1,IT,1
1,1,7.770422356730899,4.687747714364398,0,Low,0,1,0,1,1,1,1,Retail,1
0,1,4.99439657738986,4.087242567556272,0,Medium,0,0,0,0,1,0,1,IT,1
1,0,7.599730891543725,3.740758066485377,0,Medium,0,0,1,1,0,0,0,Healthcare,1
1,0,5.502836621800471,2.1729072318408265,1,High,0,0,1,1,0,0,1,IT,1
1,1,8.413632723582808,4.845822329431896,0,Low,1,0,0,0,1,0,1,Education,1
1,1,6.641160878114219,3.881282460593803,1,Medium,1,0,1,0,1,0,1,IT,1
1,1,8.581160695749075,3.8825294748558474,0,High,0,1,1,1,1,0,1,Healthcare,1
1,1,10.163161456729565,4.1416649882479835,0,Medium,0,1,0,1,1,0,1,Retail,1
